Model Yr ,Division,Carline,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Trans Desc,# Gears,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. 
2018,FIAT,500e,,Auto(A1),121,103,112,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2018,FIAT,500e,,Auto(A1),28,33,30,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2018,Ford,Focus Electric FWD,,Auto(A1),118,96,107,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2018,Ford,Focus Electric FWD,,Auto(A1),28,35,31,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2018,Honda,Clarity,,Auto(A1),126,103,114,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2018,Honda,Clarity,,Auto(A1),27,33,30,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2018,HYUNDAI MOTOR COMPANY,Ioniq Electric,,Auto(A1),150,122,136,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,500
2018,HYUNDAI MOTOR COMPANY,Ioniq Electric,,Auto(A1),22,28,25,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,500,500
2018,KIA MOTORS CORPORATION,Soul Electric,,Auto(A1),124,93,108,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2018,KIA MOTORS CORPORATION,Soul Electric,,Auto(A1),27,36,31,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2018,Mercedes-Benz,Smart Fortwo ed (coupe),,Auto(A1),124,94,108,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,600,600
2018,Mercedes-Benz,Smart Fortwo ed (coupe),,Auto(A1),27,36,31,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,600,600
2018,Mercedes-Benz,Smart Fortwo ed (convertible),,Auto(A1),112,91,102,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2018,Mercedes-Benz,Smart Fortwo ed (convertible),,Auto(A1),30,37,33,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2018,NISSAN,LEAF,,Auto(A1),125,100,112,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2018,Tesla Motors,Model 3 Mid Range,,Auto(A1),128,117,123,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2018,Tesla Motors,Model 3 Mid Range,,Auto(A1),26,29,27,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,550,550
2018,Tesla Motors,Model 3 Long Range,,Auto(A1),136,123,130,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,500,500
2018,Tesla Motors,Model 3 Long Range,,Auto(A1),25,27,26,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,500,500
2018,Tesla Motors,Model 3 Long Range AWD,,Auto(A1),120,112,116,Automatic,1,All Wheel Drive,,Electricity,MPG,550,550
2018,Tesla Motors,Model 3 Long Range AWD,,Auto(A1),28,30,29,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,550,550
2018,Tesla Motors,Model3 LongRange AWD Performance,,Auto(A1),120,112,116,Automatic,1,All Wheel Drive,,Electricity,MPG,550,550
2018,Tesla Motors,Model3 LongRange AWD Performance,,Auto(A1),28,30,29,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,550,550
2018,Tesla Motors,Model S 75kWh,,Auto(A1),97,100,98,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2018,Tesla Motors,Model S 75kWh,,Auto(A1),35,34,34,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2018,Tesla Motors,Model S 75D,,Auto(A1),102,105,103,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2018,Tesla Motors,Model S 75D,,Auto(A1),33,32,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2018,Tesla Motors,Model S 100D,,Auto(A1),101,102,102,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2018,Tesla Motors,Model S 100D,,Auto(A1),33,33,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2018,Tesla Motors,Model S P100D,,Auto(A1),92,105,98,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2018,Tesla Motors,Model S P100D,,Auto(A1),36,32,35,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2018,Tesla Motors,Model X 75D,,Auto(A1),91,95,93,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2018,Tesla Motors,Model X 75D,,Auto(A1),37,35,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2018,Tesla Motors,Model X 100D,,Auto(A1),86,89,87,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2018,Tesla Motors,Model X 100D,,Auto(A1),39,38,39,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2018,Tesla Motors,Model X P100D,,Auto(A1),83,89,85,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2018,Tesla Motors,Model X P100D,,Auto(A1),41,38,40,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2018,Volkswagen,e-Golf,,Auto(A1),126,111,119,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2017,BMW,I3 BEV (60 Amp-hour battery),,Auto(A1),137,111,124,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2017,BMW,I3 BEV (94 Amp-hour battery),,Auto(A1),129,106,118,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2017,BYD,e6,,Auto(A1),73,71,72,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,900,900
2017,Chevrolet,Bolt EV,,Auto(A1),128,110,119,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2017,FIAT,500e,,Auto(A1),121,103,112,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2017,FIAT,500e,,Auto(A1),28,33,30,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2017,Ford,Focus Electric FWD,,Auto(A1),118,96,107,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2017,Ford,Focus Electric FWD,,Auto(A1),28,35,31,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2017,Honda,Clarity,,Auto(A1),126,103,114,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,0
2017,HYUNDAI MOTOR COMPANY,Ioniq Electric,,Auto(A1),150,122,136,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,500
2017,KIA MOTORS CORPORATION,Soul Electric,,Auto(A1),120,92,105,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2017,KIA MOTORS CORPORATION,Soul Electric,,Auto(A1),28,37,32,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2017,Mercedes-Benz,B250e,,Auto(A1),85,82,84,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,800,800
2017,Smart,Smart Fortwo Elec. Drive (coupe),,Auto(A1),124,94,108,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,600,600
2017,Mercedes-Benz,Smart Fortwo Elec. Drive (coupe),,Auto(A1),27,36,31,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,600,600
2017,Mercedes-Benz,Smart Fortwo ed (convertible),,Auto(A1),112,91,102,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2017,Mercedes-Benz,Smart Fortwo ed (convertible),,Auto(A1),30,37,33,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2017,Mitsubishi Motors Corporation,i-MiEV,,Auto(A1),121,102,112,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,600,600
2017,Mitsubishi Motors Corporation,i-MiEV,,Auto(A1),28,33,30,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,600,600
2017,NISSAN,LEAF,,Auto(A1),124,101,112,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,0
2017,Tesla Motors,Model 3 Long Range,,Auto(A1),131,120,126,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,500,500
2017,Tesla Motors,Model 3 Long Range,,Auto(A1),26,28,27,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,500,500
2017,Tesla Motors,Model S 60kWh,,Auto(A1),98,101,99,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2017,Tesla Motors,Model S 60kWh,,Auto(A1),35,33,34,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model S 75kWh,,Auto(A1),97,100,98,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2017,Tesla Motors,Model S 75kWh,,Auto(A1),35,34,34,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model S 60D,,Auto(A1),101,107,104,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2017,Tesla Motors,Model S 60D,,Auto(A1),33,32,32,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model S 75D,,Auto(A1),102,105,103,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2017,Tesla Motors,Model S 75D,,Auto(A1),33,32,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model S 90D,,Auto(A1),102,107,104,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2017,Tesla Motors,Model S 90D,,Auto(A1),33,32,32,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model S P90D,,Auto(A1),92,100,95,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2017,Tesla Motors,Model S P90D,,Auto(A1),37,34,35,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2017,Tesla Motors,Model S 100D,,Auto(A1),101,102,102,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2017,Tesla Motors,Model S 100D,,Auto(A1),33,33,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model S P100D,,Auto(A1),92,105,98,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2017,Tesla Motors,Model S P100D,,Auto(A1),36,32,35,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2017,Tesla Motors,Model X 60D,,Auto(A1),91,94,93,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2017,Tesla Motors,Model X 60D,,Auto(A1),37,36,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2017,Tesla Motors,Model X 75D,,Auto(A1),91,95,93,Automatic,1,All Wheel Drive,,Electricity,MPG,700,0
2017,Tesla Motors,Model X 75D,,Auto(A1),37,35,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2017,Tesla Motors,Model X 90D,,Auto(A1),90,94,92,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2017,Tesla Motors,Model X 90D,,Auto(A1),37,36,37,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2017,Tesla Motors,Model X P90D,,Auto(A1),89,90,89,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2017,Tesla Motors,Model X P90D,,Auto(A1),38,37,38,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2017,Tesla Motors,Model X 100D,,Auto(A1),86,89,87,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2017,Tesla Motors,Model X 100D,,Auto(A1),39,38,39,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2017,Tesla Motors,Model X P100D,,Auto(A1),81,92,86,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2017,Tesla Motors,Model X P100D,,Auto(A1),41,37,39,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2017,Volkswagen,e-Golf,,Auto(A1),126,111,119,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2016,BMW,I3 BEV,,Auto(A1),137,111,124,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2016,BYD,e6,,Auto(A1),73,71,72,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,900,900
2016,Chevrolet,SPARK EV,,Auto(A1),128,109,119,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2016,Chevrolet,SPARK EV,,Auto(A1),26,31,28,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,550,550
2016,FIAT,500e,,Auto(A1),121,103,112,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,0
2016,FIAT,500e,,Auto(A1),28,33,30,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2016,Ford,Focus Electric FWD,,Auto(A1),110,99,105,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2016,Ford,Focus Electric FWD,,Auto(A1),31,34,32,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2016,KIA MOTORS CORPORATION,Soul Electric,,Auto(A1),120,92,105,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2016,KIA MOTORS CORPORATION,Soul Electric,,Auto(A1),28,37,32,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2016,Mercedes-Benz,B250e,,Auto(A1),85,82,84,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,800,800
2016,Mercedes-Benz,smart fortwo elec. drive (conv.),,Auto(A1),122,93,107,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,600,600
2016,Mercedes-Benz,smart fortwo elec. drive (conv.),,Auto(A1),28,36,32,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,600,600
2016,Mercedes-Benz,smart fortwo elec. drive (coupe),,Auto(A1),122,93,107,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,600,600
2016,Mercedes-Benz,smart fortwo elec. drive (coupe),,Auto(A1),28,36,32,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,600,600
2016,Mitsubishi Motors Corporation,i-MiEV,,Auto(A1),126,99,112,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,600,600
2016,Mitsubishi Motors Corporation,i-MiEV,,Auto(A1),27,34,30,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,600,600
2016,NISSAN,LEAF  (24 kW-hr battery pack),,Auto(A1),126,101,114,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2016,NISSAN,LEAF (30 kW-hr battery pack),,Auto(A1),124,101,112,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2016,,,,Auto(A1),27,33,30,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2016,Tesla Motors,Model S (60 kW-hr battery pack),,Auto(A1),98,101,99,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2016,Tesla Motors,Model S (60 kW-hr battery pack),,Auto(A1),35,33,34,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model S (70 kW-hr battery pack),,Auto(A1),88,90,89,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,750,750
2016,Tesla Motors,Model S (70 kW-hr battery pack),,Auto(A1),38,37,38,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,750,750
2016,Tesla Motors,Model S  (75 kW-hr battery pack),,Auto(A1),97,100,98,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2016,Tesla Motors,Model S  (75 kW-hr battery pack),,Auto(A1),35,34,34,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model S (85 kW-hr battery pack),,Auto(A1),88,90,89,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,750,750
2016,Tesla Motors,Model S (85 kW-hr battery pack),,Auto(A1),38,37,38,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,750,750
2016,Tesla Motors,Model S (90 kW-hr battery pack),,Auto(A1),38,37,38,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,750,750
2016,Tesla Motors,Model S (90 kW-hr battery pack),,Auto(A1),88,90,89,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,750,750
2016,Tesla Motors,Model S AWD - 60D,,Auto(A1),101,107,104,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2016,Tesla Motors,Model S AWD - 60D,,Auto(A1),33,32,32,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model S AWD - 70D,,Auto(A1),101,102,101,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2016,Tesla Motors,Model S AWD - 70D,,Auto(A1),33,33,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model S AWD - 75D,,Auto(A1),102,105,103,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2016,Tesla Motors,Model S AWD - 75D,,Auto(A1),33,32,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model S AWD - 85D,,Auto(A1),95,106,100,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2016,Tesla Motors,Model S AWD - 85D,,Auto(A1),35,32,34,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model S AWD - 90D,,Auto(A1),101,107,103,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2016,Tesla Motors,Model S AWD - P85D,,Auto(A1),89,98,93,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2016,Tesla Motors,Model S AWD - P85D,,Auto(A1),38,35,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2016,Tesla Motors,Model S AWD - P90D,,Auto(A1),91,100,95,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2016,Tesla Motors,Model S AWD - P100D,,Auto(A1),92,105,98,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2016,Tesla Motors,Model S AWD - P100D,,Auto(A1),36,32,35,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2016,Tesla Motors,Model X AWD - 60D,,Auto(A1),91,94,93,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2016,Tesla Motors,Model X AWD - 60D,,Auto(A1),37,36,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2016,Tesla Motors,Model X AWD - 75D,,Auto(A1),91,95,93,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2016,Tesla Motors,Model X AWD - 75D,,Auto(A1),37,35,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2016,Tesla Motors,Model X AWD - 90D,,Auto(A1),90,94,92,Automatic,1,All Wheel Drive,,Electricity,MPG,700,700
2016,Tesla Motors,Model X AWD - 90D,,Auto(A1),37,36,37,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,700,700
2016,Tesla Motors,Model X AWD - P90D,,Auto(A1),89,90,89,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2016,Tesla Motors,Model X AWD - P90D,,Auto(A1),38,37,38,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2016,Tesla Motors,Model X AWD - P100D,,Auto(A1),81,92,86,Automatic,1,All Wheel Drive,,Electricity,MPG,750,750
2016,Tesla Motors,Model X AWD - P100D,,Auto(A1),41,37,39,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,750,750
2016,Volkswagen,e-Golf,,Auto(A1),126,105,116,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2015,BMW,I3 BEV,,Auto(A1),137,111,124,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,500,500
2015,Chevrolet,SPARK EV,,Auto(A1),128,109,119,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,0
2015,Chevrolet,SPARK EV,,Auto(A1),26,31,28,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,500,500
2015,FIAT,500e,,Auto(A1),122,108,116,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,0
2015,FIAT,500e,,Auto(A1),28,31,29,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,500,500
2015,Ford,Focus Electric FWD,,Auto(A1),110,99,105,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2015,Ford,Focus Electric FWD,,Auto(A1),31,34,32,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2015,Kia,Soul Electric,,Auto(A1),120,92,105,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2015,Mercedes-Benz,B-Class Electric Drive,,Auto(A1),85,82,84,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,700,700
2015,,,,,39,41,40,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,700,700
2015,Mercedes-Benz,Smart fortwo elec. drive (conv.),,Auto(A1),122,93,107,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2015,Mercedes-Benz,Smart fortwo elec. drive (conv.),,Auto(A1),28,36,32,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,550,550
2015,Mercedes-Benz,Smart fortwo elec. drive (coupe),,Auto(A1),122,93,107,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2015,Mercedes-Benz,Smart fortwo elec. drive (coupe),,Auto(A1),28,36,32,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,550,550
2015,NISSAN,LEAF,,Auto(A1),126,101,114,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2015,NISSAN,LEAF,,Auto(A1),27,33,30,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,550,550
2015,Tesla Motors,Model S (60 kW-hr battery pack),,Auto(A1),94,97,95,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,650,650
2015,Tesla Motors,Model S (60 kW-hr battery pack),,Auto(A1),36,35,35,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,650,650
2015,Tesla Motors,Model S (85 kW-hr battery pack),,Auto(A1),88,90,89,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,700,700
2015,Tesla Motors,Model S (85 kW-hr battery pack),,Auto(A1),38,37,38,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,700,700
2015,Tesla Motors,Model S (90 kW-hr battery pack),,Auto(A1),88,90,89,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,700,700
2015,Tesla Motors,Model S (90 kW-hr battery pack),,Auto(A1),38,37,38,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,700,700
2015,Tesla Motors,Model S AWD - 70D,,Auto(A1),101,102,101,Automatic,1,All Wheel Drive,,Electricity,MPG,600,600
2015,Tesla Motors,Model S AWD - 70D,,Auto(A1),33,33,33,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,600,600
2015,Tesla Motors,Model S AWD - 85D,,Auto(A1),95,106,100,Automatic,1,All Wheel Drive,,Electricity,MPG,600,600
2015,Tesla Motors,Model S AWD - 85D,,Auto(A1),35,32,34,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,600,600
2015,Tesla Motors,Model S AWD - 90D,,Auto(A1),95,106,100,Automatic,1,All Wheel Drive,,Electricity,MPG,600,0
2015,Tesla Motors,Model S AWD - 90D,,Auto(A1),35,32,34,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,600,600
2015,Tesla Motors,Model S AWD - P85D,,Auto(A1),89,98,93,Automatic,1,All Wheel Drive,,Electricity,MPG,650,650
2015,Tesla Motors,Model S AWD - P85D,,Auto(A1),38,35,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2015,Tesla Motors,Model S AWD - P90D,,Auto(A1),89,98,93,Automatic,1,All Wheel Drive,,Electricity,MPG,650,0
2015,Tesla Motors,Model S AWD - P90D,,Auto(A1),38,35,36,Automatic,1,All Wheel Drive,,Electricity,KW-HR/100Miles,650,650
2015,Volkswagen,e-Golf,,Auto(A1),126,105,116,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,550,550
2014,BMW,I3 BEV,,Auto(A1),137,111,124,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,500,500
2014,BYD,e6,,Auto(A1),61,65,63,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,950,950
2014,Chevrolet,SPARK EV,,Auto(A1),128,109,119,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,500
2014,Chevrolet,SPARK EV,,Auto(A1),26,31,28,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,500,500
2014,Fiat,500e,,Auto(A1),122,108,116,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,500
2014,Fiat,500e,,Auto(A1),28,31,29,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,500,500
2014,Ford,Focus Electric FWD,,Auto(A1),110,99,105,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,600,600
2014,Ford,Focus Electric FWD,,Auto(A1),31,34,32,Automatic,1,"2-Wheel Drive, Front",,Electricity,KW-HR/100Miles,600,600
2014,Honda,FIT,,Auto(A1),132,105,118,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,500,500
2014,Mercedes-Benz,B-Class Electric Drive,,Auto(A1),85,83,84,Automatic,1,"2-Wheel Drive, Front",,Electricity,MPG,700,700
2014,Mercedes-Benz,Smart fortwo elec. drive (conv.),,Auto(A1),122,93,107,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2014,Mercedes-Benz,Smart fortwo elec. drive (conv.),,Auto(A1),28,36,32,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,550,550
2014,Mercedes-Benz,Smart fortwo elec. drive (coupe),,Auto(A1),122,93,107,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2014,Mercedes-Benz,Smart fortwo elec. drive (coupe),,Auto(A1),28,36,32,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,550,550
2014,Mitsubishi Motors Corporation,i-MiEV,,Auto(A1),126,99,112,Automatic,1,"2-Wheel Drive, Rear",,Electricity,MPG,550,550
2014,Mitsubishi Motors Corporation,i-MiEV,,Auto(A1),27,34,30,Automatic,1,"2-Wheel Drive, Rear",,Electricity,KW-HR/100Miles,550,550
