Model Year,Division,Carline,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Trans Desc,# Gears,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. 
2022,Mini,COOPER COUNTRYMAN ALL4,3,Auto(S8),23,30,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,Mini,COOPER S CLUBMAN,4,Auto(AM-S7),25,35,29,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,1550,1550
2022,Mini,COOPER S CLUBMAN,4,Manual(M6),23,33,26,Manual,6,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,Mini,COOPER S CLUBMAN ALL4,4,Auto(S8),23,32,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,Mini,COOPER S COUNTRYMAN,4,Auto(AM-S7),24,33,28,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,1600,1600
2022,Mini,COOPER S COUNTRYMAN ALL4,4,Auto(S8),23,31,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,Mini,JCW COUNTRYMAN ALL4,4,Auto(S8),23,30,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,Mini,JOHN COOPER WORKS CLUBMAN ALL4,4,Auto(S8),23,31,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,Subaru,IMPREZA 4-Door,4,Auto(AV-S7),28,36,32,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2022,Subaru,IMPREZA 4-Door,4,Manual(M5),23,31,26,Manual,5,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Subaru,IMPREZA SPORT 4-Door,4,Auto(AV-S7),27,36,30,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,TOYOTA,PRIUS,4,Auto(AV),54,50,52,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,700,700
2022,TOYOTA,PRIUS AWD,4,Auto(AV),51,47,49,Continuously Variable,1,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,700,700
2022,TOYOTA,PRIUS Eco,4,Auto(AV),58,53,56,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,650,650
2022,Volkswagen,Passat,4,Auto(S6),24,36,28,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2022,"Volvo Cars of North America, LLC",S90 B6 AWD,4,Auto(S8),23,31,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1700,1700
2022,BMW,740i Sedan,6,Auto(S8),22,29,25,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2022,BMW,740i xDrive Sedan,6,Auto(S8),20,27,23,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2022,BMW,750i xDrive Sedan,8,Auto(S8),17,24,19,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2350,2350
2022,BMW,ALPINA B7 xDrive,8,Auto(S8),17,24,19,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2350,2350
2022,BMW,M760i xDrive Sedan,12,Auto(S8),13,20,16,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2750,2750
2022,GENESIS,G80 AWD,4,Auto(S8),22,30,25,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2022,GENESIS,G80 RWD,4,Auto(S8),23,32,26,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,GENESIS,G90 AWD,6,Auto(S8),17,24,20,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2200,2200
2022,GENESIS,G90 AWD,8,Auto(S8),16,23,18,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2450,2450
2022,GENESIS,G90 RWD,6,Auto(S8),17,24,19,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,2350,2350
2022,GENESIS,G90 RWD,8,Auto(S8),16,24,19,Semi-Automatic,8,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Recommended),MPG,2350,2350
2022,HYUNDAI MOTOR COMPANY,Ioniq,4,Auto(AM-S6),54,57,55,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,650,650
2022,HYUNDAI MOTOR COMPANY,Ioniq Blue,4,Auto(AM-S6),58,60,59,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,600,600
2022,HYUNDAI MOTOR COMPANY,Sonata,4,Auto(S8),27,37,31,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,HYUNDAI MOTOR COMPANY,Sonata,4,Auto(AM-S8),23,33,27,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,HYUNDAI MOTOR COMPANY,Sonata,4,Auto(S8),28,38,32,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2022,HYUNDAI MOTOR COMPANY,Sonata,4,Auto(S8),27,37,31,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,HYUNDAI MOTOR COMPANY,Sonata Hybrid,4,Auto(AM-S6),45,51,47,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,750,750
2022,HYUNDAI MOTOR COMPANY,Sonata Hybrid Blue,4,Auto(AM-S6),50,54,52,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,700,700
2022,KIA,K5,4,Auto(S8),27,37,31,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,KIA,K5,4,Auto(S8),29,38,32,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2022,KIA,K5,4,Auto(AM-S8),24,32,27,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,KIA,K5 AWD,4,Auto(S8),25,33,28,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2022,Subaru,LEGACY,4,Auto(AV-S8),24,32,27,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,Subaru,LEGACY,4,Auto(AV-S8),27,35,30,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,Audi,A4 allroad quattro,4,Auto(AM-S7),24,30,26,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1700,1700
2022,KIA,Niro,4,Auto(AM-S6),51,46,49,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,700,700
2022,KIA,Niro FE,4,Auto(AM-S6),53,48,50,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,700,700
2022,KIA,Niro Touring,4,Auto(AM-S6),46,40,43,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,800,800
2022,KIA,Soul,4,Auto(AM-S7),27,32,29,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,KIA,Soul,4,Auto(AV),28,33,30,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,KIA,Soul Eco dynamics,4,Auto(AV),29,35,31,Continuously Variable,1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,Subaru,IMPREZA 5-Door,4,Auto(AV-S7),28,36,31,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,Subaru,IMPREZA 5-Door,4,Manual(M5),24,31,26,Manual,5,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Subaru,IMPREZA SPORT 5-Door,4,Auto(AV-S7),27,35,30,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,Subaru,IMPREZA SPORT 5-Door,4,Manual(M5),22,30,25,Manual,5,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,"Volvo Cars of North America, LLC",V60CC T5 AWD,4,Auto(S8),22,31,25,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2022,Audi,A6 Allroad quattro,6,Auto(AM-S7),21,28,23,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,4-Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1900,1900
2022,Audi,RS 6 Avant,8,Auto(S8),15,22,17,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2600,2600
2022,"Volvo Cars of North America, LLC",V90CC B6 AWD,4,Auto(S8),22,29,25,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1750,1750
2022,HYUNDAI MOTOR COMPANY,Santa Cruz FWD,4,Auto(S8),21,26,23,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,4,Auto(AM-S8),19,27,22,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,4,Auto(S8),21,27,23,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,Cadillac,XT5 HEARSE FWD,4,Auto(S9),20,23,21,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,2100,2100
2022,Cadillac,XT5 LIMO FWD,4,Auto(S9),20,23,21,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,2100,2100
2022,Ford,TRANSIT CONNECT USPS,4,Auto(S6),20,27,22,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,Ford,TRANSIT CONNECT VAN FFV,4,Auto(S8),24,27,25,Semi-Automatic,8,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,Ford,Transit Connect Van FWD,4,Auto(S8),24,27,25,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,Ford,Transit Connect Van FWD,4,Auto(S6),20,26,22,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,Ford,TRANSIT CONNECT WAGON LWB FFV,4,Auto(S8),24,28,26,Semi-Automatic,8,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Ford,Transit Connect Wagon LWB FWD,4,Auto(S8),24,28,26,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Ford,Transit Connect Wagon LWB FWD,4,Auto(S6),20,26,22,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,Cadillac,XT5 HEARSE AWD,4,Auto(S9),20,23,21,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2100,2100
2022,Cadillac,XT5 LIMO AWD,4,Auto(S9),20,23,21,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2100,2100
2022,Honda,ODYSSEY FWD,6,Auto(S10),19,28,22,Semi-Automatic,10,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,KIA,Carnival,6,Auto(S8),19,26,22,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,Acura,MDX FWD,6,Auto(S10),19,26,22,Semi-Automatic,10,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,2000,2000
2022,Buick,ENCORE FWD,4,Auto(S6),24,32,27,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,Buick,ENCORE GX FWD,3,Auto(AV),29,31,30,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,Buick,ENCORE GX FWD,3,Auto(AV),29,32,30,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,Buick,ENVISION FWD,4,Auto(S9),24,31,26,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Cadillac,XT4 FWD,4,Auto(S9),24,30,26,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1700,1700
2022,Cadillac,XT5 FWD,4,Auto(S9),22,29,24,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1850,1850
2022,Cadillac,XT5 FWD,6,Auto(S9),19,26,21,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1700,1700
2022,Cadillac,XT6 FWD,4,Auto(S9),21,27,23,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,1900,1900
2022,Cadillac,XT6 FWD,6,Auto(S9),19,26,21,Semi-Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1700,1700
2022,Chevrolet,BLAZER FWD,4,Auto(A9),22,29,25,Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,Chevrolet,BLAZER FWD,6,Auto(A9),19,27,22,Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2022,Chevrolet,EQUINOX FWD,4,Auto(A6),26,31,28,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2022,Chevrolet,TRAILBLAZER FWD,3,Auto(AV),29,31,30,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,Chevrolet,TRAILBLAZER FWD,3,Auto(AV),29,33,31,Continuously Variable,1,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,Chevrolet,TRAX FWD,4,Auto(S6),24,32,27,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,GMC,TERRAIN FWD,4,Auto(A9),25,30,27,Automatic,9,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,HYUNDAI MOTOR COMPANY,Kona FWD,4,Auto(AM-S7),29,35,32,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2022,HYUNDAI MOTOR COMPANY,Kona FWD,4,Auto(AV-S1),30,35,32,Selectable Continuously Variable (e.g. CVT with paddles),1,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2022,HYUNDAI MOTOR COMPANY,Santa Fe FWD,4,Auto(AM-S8),22,28,25,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,HYUNDAI MOTOR COMPANY,Santa Fe FWD,4,Auto(S8),25,28,26,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,HYUNDAI MOTOR COMPANY,Tucson FWD,4,Auto(S8),26,33,29,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,KIA,Seltos FWD,4,Auto(AV-S8),29,35,31,Selectable Continuously Variable (e.g. CVT with paddles),8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,KIA,Sorento FWD,4,Auto(AM-S8),22,29,25,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,KIA,Sorento FWD,4,Auto(S8),24,29,26,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,KIA,Sorento Hybrid FWD,4,Auto(AM-S6),39,35,37,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,950,950
2022,KIA,Sportage FWD,4,Auto(S6),20,28,23,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,KIA,Sportage FWD,4,Auto(S6),23,30,26,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,KIA,Telluride FWD,6,Auto(S8),20,26,23,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,MITSUBISHI MOTORS,Outlander 2WD,4,Auto(AV-S8),24,31,27,Selectable Continuously Variable (e.g. CVT with paddles),8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,Mitsubishi Motors Corporation,ECLIPSE CROSS 2WD,4,Auto(AV-S8),25,28,26,Selectable Continuously Variable (e.g. CVT with paddles),8,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 2WD,4,Auto(AV-S8),26,29,27,Selectable Continuously Variable (e.g. CVT with paddles),8,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,NISSAN,PATHFINDER 2WD,6,Auto(S9),21,26,23,Semi-Automatic,9,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,Volkswagen,Atlas,4,Auto(S8),21,25,23,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,Volkswagen,Atlas,6,Auto(S8),18,24,20,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2022,Volkswagen,Atlas Cross Sport,4,Auto(S8),21,25,23,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2022,Volkswagen,Atlas Cross Sport,6,Auto(S8),18,24,20,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2022,Volkswagen,Taos,4,Auto(A8),28,36,31,Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1150,1150
2022,Volkswagen,Tiguan,4,Auto(S8),23,30,26,Semi-Automatic,8,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,"Volvo Cars of North America, LLC",XC40 T4,4,Auto(S8),23,32,26,Semi-Automatic,8,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Acura,MDX AWD,6,Auto(S10),19,25,21,Semi-Automatic,10,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2100,2100
2022,Audi,Q3 quattro,4,Auto(S8),23,30,26,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Audi,Q3 S line quattro,4,Auto(S8),21,28,24,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2022,Audi,Q5 S line quattro,4,Auto(AM-S7),23,28,25,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2022,Audi,Q5 Sportback S line quattro,4,Auto(AM-S7),23,28,25,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1750,1750
2022,Audi,SQ5,6,Auto(S8),19,24,21,Semi-Automatic,8,4-Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2100,2100
2022,Audi,SQ5 Sportback,6,Auto(S8),19,24,21,Semi-Automatic,8,4-Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2100,2100
2022,Buick,ENCORE AWD,4,Auto(S6),23,30,26,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,Buick,ENCORE GX AWD,3,Auto(A9),26,29,27,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,Buick,ENVISION AWD,4,Auto(S9),22,29,25,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2022,Cadillac,XT4 AWD,4,Auto(S9),22,29,24,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1850,1850
2022,Cadillac,XT5 AWD,4,Auto(S9),21,27,23,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1900,1900
2022,Cadillac,XT5 AWD,6,Auto(S9),18,26,21,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1700,1700
2022,Cadillac,XT6 AWD,4,Auto(S9),21,26,23,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1900,1900
2022,Cadillac,XT6 AWD,6,Auto(S9),18,25,21,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1700,1700
2022,Chevrolet,BLAZER AWD,4,Auto(A9),22,27,24,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2022,Chevrolet,BLAZER AWD,6,Auto(A9),19,26,21,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1700,1700
2022,Chevrolet,EQUINOX AWD,4,Auto(A6),25,30,27,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1300,1300
2022,Chevrolet,TRAILBLAZER AWD,3,Auto(A9),26,30,28,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1250,1250
2022,Chevrolet,TRAX AWD,4,Auto(S6),23,30,26,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,GENESIS,GV70 AWD,4,Auto(S8),22,28,24,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,1850,1850
2022,GENESIS,GV70 AWD,4,Auto(S8),19,26,22,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2000,2000
2022,GENESIS,GV70 AWD,6,Auto(S8),19,25,21,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2100,2100
2022,GMC,TERRAIN AWD,4,Auto(A9),25,28,26,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2022,HYUNDAI MOTOR COMPANY,Kona AWD,4,Auto(AM-S7),27,32,29,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,HYUNDAI MOTOR COMPANY,Kona AWD,4,Auto(AV-S1),28,33,30,Selectable Continuously Variable (e.g. CVT with paddles),1,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1200,1200
2022,HYUNDAI MOTOR COMPANY,Santa Fe AWD,4,Auto(AM-S8),21,28,24,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2022,HYUNDAI MOTOR COMPANY,Santa Fe AWD,4,Auto(S8),22,25,24,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2022,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid,4,Auto(AM-S6),33,30,32,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1100,1100
2022,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid Blue,4,Auto(AM-S6),36,31,34,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1050,1050
